timeStep,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
1,-1.1500399112701416,-1.1651232242584229,-1.988831877708435,1.6825671195983887,0.9141802787780762,0.18525032699108124,-1.9513202905654907,-1.1223795413970947,-2.157989740371704,0.3682163953781128,0.7256503105163574,1.1328742504119873,-0.9413110613822937,-0.6662220358848572,-0.777860164642334,-1.8034727573394775,0.5312484502792358,1.9083147048950195,-1.9809508323669434,-0.6514777541160583,-0.959331214427948,0.530151903629303,-1.2522354125976562,0.411592572927475,1.2040075063705444,-1.7105633020401,-1.9211028814315796,-2.156822919845581,0.9400290250778198,-1.752321720123291,1.141417145729065,1.5012670755386353,-1.3319402933120728,-0.9861004948616028,-0.302722692489624,0.31401580572128296,-0.3925808072090149,-1.9217278957366943,-0.7983059287071228,0.38099321722984314,-0.5100311636924744,-1.4287705421447754,0.928625762462616,-1.8734034299850464,0.5768976211547852,-0.9673231244087219,0.17576077580451965,-0.45877012610435486,1.2302592992782593,-1.8406223058700562,-0.4534284174442291,-0.09021738916635513,-1.5809777975082397,-1.4750394821166992,-0.488876074552536,1.8976929187774658,-0.31208866834640503,0.7832338213920593,-1.065009355545044,1.8414446115493774,0.8657221794128418,2.174440383911133,0.9667408466339111,-0.9151468276977539,0.43068262934684753,-0.94366854429245,1.3101739883422852,0.561336100101471,-0.46918419003486633,-1.1331571340560913,-1.9204555749893188,-0.23909634351730347,-1.9216645956039429,-2.1792635917663574,-1.6721391677856445,0.5264014005661011,-1.4495207071304321,-1.7877471446990967,0.4795089662075043,0.42421409487724304,1.9729299545288086,1.0087040662765503,-2.2797350883483887,0.04483042657375336,1.8489781618118286,0.6964584589004517,0.5607227087020874,-1.1755092144012451,1.4659827947616577,0.35999539494514465,-1.9980019330978394,1.6987347602844238,-2.2480812072753906,-1.9362496137619019,-1.1870758533477783,2.3204739093780518,0.5900949835777283,-0.4669850170612335,1.7926045656204224,0.5307522416114807,-1.3154805898666382,-0.5672093629837036,-1.2248823642730713,0.7503100633621216,-1.465434193611145,-0.3230377733707428,-0.3148624002933502,1.5870087146759033,1.5769590139389038,0.7299812436103821,-0.09252826869487762,-0.9140346050262451,-0.4436294138431549,-1.1080186367034912,1.6945979595184326,-1.883383870124817,-2.1352736949920654,-0.1630454659461975,0.8147551417350769,1.7156245708465576,1.8694031238555908,1.2127550840377808,-1.3678172826766968,1.894176959991455,-2.147491216659546,0.17355942726135254,-1.551086187362671,-0.1166916936635971
2,-1.1546180248260498,-1.23679780960083,-1.9186238050460815,1.7015631198883057,0.9144008159637451,0.20347271859645844,-1.9246821403503418,-1.121993899345398,-2.095548629760742,0.39381733536720276,0.7425745725631714,1.0877903699874878,-0.8329569101333618,-0.5902014970779419,-0.7323417663574219,-1.712563395500183,0.6108400225639343,1.8651074171066284,-1.928542971611023,-0.6032244563102722,-0.8954147696495056,0.47371453046798706,-1.216720700263977,0.35246291756629944,1.1755542755126953,-1.6528252363204956,-1.8455168008804321,-2.084099054336548,0.8708242774009705,-1.6469132900238037,1.0503658056259155,1.4692564010620117,-1.2558512687683105,-0.9691420793533325,-0.3104105591773987,0.28831151127815247,-0.3669171631336212,-1.8608832359313965,-0.7830320000648499,0.29627540707588196,-0.5143683552742004,-1.3840337991714478,0.8549648523330688,-1.7654043436050415,0.6119168400764465,-1.0555812120437622,0.18055008351802826,-0.4947359561920166,1.2400788068771362,-1.849463701248169,-0.42796021699905396,-0.15253357589244843,-1.5674972534179688,-1.4282983541488647,-0.5431519746780396,1.9098697900772095,-0.3117765486240387,0.7432341575622559,-0.9857105016708374,1.845800757408142,0.877160906791687,2.1269829273223877,0.9098623394966125,-0.8470739722251892,0.4982219934463501,-0.9070520401000977,1.2708381414413452,0.5519300699234009,-0.45582786202430725,-1.130732774734497,-1.8934673070907593,-0.24754825234413147,-1.8103383779525757,-2.137021064758301,-1.5760513544082642,0.4987717568874359,-1.3762773275375366,-1.7468645572662354,0.5508242249488831,0.3660854399204254,1.873345136642456,0.9817512035369873,-2.2130086421966553,0.10436192154884338,1.7795361280441284,0.6799538135528564,0.5682600140571594,-1.1532117128372192,1.4666132926940918,0.3880138397216797,-1.927750825881958,1.6306724548339844,-2.152275323867798,-1.948668122291565,-1.107507348060608,2.2970998287200928,0.5799925327301025,-0.4695890247821808,1.6646448373794556,0.6063461303710938,-1.2814040184020996,-0.5140793919563293,-1.120439887046814,0.7440962195396423,-1.3880277872085571,-0.3653629720211029,-0.36471161246299744,1.5559687614440918,1.4561442136764526,0.7196906805038452,-0.15291793644428253,-0.8510640263557434,-0.38640549778938293,-1.0857369899749756,1.6183152198791504,-1.8147656917572021,-1.9762645959854126,-0.0832662582397461,0.772545337677002,1.6947157382965088,1.76042902469635,1.1208032369613647,-1.3669320344924927,1.7714929580688477,-2.037053346633911,0.13023008406162262,-1.5466231107711792,-0.12342480570077896
3,-1.1028937101364136,-1.2411417961120605,-1.9934794902801514,1.8722753524780273,0.8673606514930725,0.17004533112049103,-2.1276822090148926,-1.1511858701705933,-2.298271894454956,0.5821675658226013,0.8100824356079102,1.2254427671432495,-0.7900334596633911,-0.5245857834815979,-0.8470486402511597,-1.887984037399292,0.5547279119491577,2.0815749168395996,-2.0151329040527344,-0.7701417207717896,-0.961657702922821,0.43812450766563416,-1.3828701972961426,0.4833869934082031,1.2368017435073853,-1.7850083112716675,-1.8977152109146118,-2.341130256652832,1.0186971426010132,-1.742616057395935,1.2951022386550903,1.5839377641677856,-1.4682400226593018,-0.9603856205940247,-0.42475223541259766,0.19272518157958984,-0.45824795961380005,-1.7295358180999756,-0.6016846895217896,0.29146671295166016,-0.49717649817466736,-1.4537848234176636,0.90165776014328,-1.750738263130188,0.5558122992515564,-0.9175785779953003,0.1472211629152298,-0.25401771068573,1.216915249824524,-1.8938591480255127,-0.360197514295578,0.025929447263479233,-1.4401904344558716,-1.507059931755066,-0.5662444829940796,1.9067121744155884,-0.20730622112751007,0.9469969272613525,-1.1895469427108765,1.8936253786087036,0.7435946464538574,2.0620760917663574,0.9884944558143616,-0.7249279618263245,0.580115795135498,-0.8622615337371826,1.2692456245422363,0.5671334862709045,-0.5084860920906067,-1.3095630407333374,-1.9207301139831543,-0.32668423652648926,-1.892691731452942,-2.32724666595459,-1.8096857070922852,0.5209958553314209,-1.410040020942688,-1.7820892333984375,0.6975827813148499,0.44077268242836,1.8381327390670776,1.0833772420883179,-2.270918846130371,0.0307921189814806,1.7966238260269165,0.701833963394165,0.6343004107475281,-1.0746521949768066,1.4140866994857788,0.33769136667251587,-1.856245517730713,1.6557985544204712,-2.2626304626464844,-1.9231315851211548,-1.2063896656036377,2.4781246185302734,0.6870920062065125,-0.39329949021339417,1.7970939874649048,0.5748524069786072,-1.4398881196975708,-0.6711731553077698,-1.398240566253662,0.8314725160598755,-1.4781460762023926,-0.3530949354171753,-0.3994266092777252,1.6472303867340088,1.3881860971450806,0.8348831534385681,-0.18820255994796753,-1.1164157390594482,-0.5430436134338379,-1.2207202911376953,1.9992729425430298,-2.153331756591797,-2.328925848007202,-0.11013252288103104,1.0207116603851318,2.0164809226989746,2.2035012245178223,1.3139666318893433,-1.5190937519073486,2.0664353370666504,-2.3025074005126953,0.051458440721035004,-1.7798863649368286,-0.11313646286725998
4,-1.149540662765503,-1.2001022100448608,-2.0146048069000244,1.8080697059631348,0.9169936776161194,0.20210254192352295,-1.9731992483139038,-1.1232672929763794,-2.214324951171875,0.4806460738182068,0.8244500160217285,1.1965503692626953,-0.8479356169700623,-0.5413673520088196,-0.8339549899101257,-1.7793117761611938,0.5484825372695923,1.9560080766677856,-1.9360746145248413,-0.6904480457305908,-0.977015495300293,0.46549543738365173,-1.306715488433838,0.4054437577724457,1.1494032144546509,-1.621051549911499,-1.8396779298782349,-2.176842212677002,0.919428288936615,-1.6507960557937622,1.1937479972839355,1.518386960029602,-1.415144681930542,-0.9750928282737732,-0.42172470688819885,0.24992837011814117,-0.4529573917388916,-1.7669020891189575,-0.6434083580970764,0.3406887650489807,-0.5210303664207458,-1.4016778469085693,0.9529815912246704,-1.8288387060165405,0.5768418908119202,-0.9734839797019958,0.1649186760187149,-0.35767337679862976,1.260027289390564,-1.9636666774749756,-0.39905238151550293,-0.023666968569159508,-1.6148673295974731,-1.571731448173523,-0.5329065918922424,1.937674641609192,-0.22065094113349915,0.8903728127479553,-1.0950002670288086,1.883905291557312,0.8649322390556335,2.184326410293579,1.046912431716919,-0.8214544653892517,0.47543972730636597,-0.8603397011756897,1.3011717796325684,0.6102712154388428,-0.4901602566242218,-1.1451079845428467,-1.9323272705078125,-0.32621341943740845,-1.8373183012008667,-2.285858154296875,-1.7448290586471558,0.5432894825935364,-1.4595947265625,-1.799191951751709,0.5758256316184998,0.44194066524505615,1.87929368019104,1.0055540800094604,-2.2707786560058594,0.047556955367326736,1.8515055179595947,0.7597565650939941,0.5492510199546814,-1.142157793045044,1.4735149145126343,0.3229866027832031,-2.0199527740478516,1.7513210773468018,-2.273591995239258,-1.9340617656707764,-1.2513147592544556,2.4454827308654785,0.6189486980438232,-0.42871829867362976,1.7617175579071045,0.5446858406066895,-1.4087129831314087,-0.5972193479537964,-1.27876615524292,0.7691147923469543,-1.482584834098816,-0.2722845673561096,-0.3708326816558838,1.604994535446167,1.5024864673614502,0.8161033391952515,-0.178324893116951,-0.9909859299659729,-0.5110438466072083,-1.1340973377227783,1.7425497770309448,-2.0258209705352783,-2.205385208129883,-0.14529964327812195,0.9225395917892456,1.8251675367355347,2.0595719814300537,1.2106127738952637,-1.403403639793396,2.017547845840454,-2.2475240230560303,0.1103520318865776,-1.713744044303894,-0.08269787579774857
5,-1.1608911752700806,-1.3835455179214478,-2.094665050506592,1.9983919858932495,0.8101041316986084,0.13078123331069946,-2.124542236328125,-1.1411298513412476,-2.20727276802063,0.6051205396652222,0.763951301574707,1.1035445928573608,-0.7370268702507019,-0.4946115016937256,-0.7625840902328491,-1.888347864151001,0.5852488875389099,2.148730993270874,-2.0670433044433594,-0.7701924443244934,-0.8939968943595886,0.434346079826355,-1.3721901178359985,0.5366800427436829,1.2613718509674072,-1.7821834087371826,-1.8444116115570068,-2.2901451587677,1.0612002611160278,-1.8597725629806519,1.353463888168335,1.6593443155288696,-1.4634066820144653,-0.975504457950592,-0.3964401185512543,0.2360958307981491,-0.41918888688087463,-1.7674758434295654,-0.637944757938385,0.25529298186302185,-0.4999813735485077,-1.5324716567993164,0.9059489965438843,-1.7801764011383057,0.6362413763999939,-1.0568393468856812,0.14615552127361298,-0.317544162273407,1.3171377182006836,-2.0324974060058594,-0.3938135802745819,-0.008638651110231876,-1.505407691001892,-1.5760332345962524,-0.6025406718254089,2.0366148948669434,-0.2117680013179779,0.9495052099227905,-1.2528951168060303,2.0513031482696533,0.7375184297561646,2.1059610843658447,0.9978222250938416,-0.7357383966445923,0.6517689824104309,-0.888495147228241,1.2862629890441895,0.5365744233131409,-0.5437219142913818,-1.4095745086669922,-1.9463386535644531,-0.29802513122558594,-1.9181795120239258,-2.3076376914978027,-1.8119803667068481,0.501624345779419,-1.408921718597412,-1.782701015472412,0.7376528382301331,0.42892685532569885,1.8035656213760376,1.0989060401916504,-2.2153971195220947,0.036225005984306335,1.7732149362564087,0.6748619079589844,0.6714015007019043,-1.0612746477127075,1.4611846208572388,0.3672636151313782,-1.8073657751083374,1.6276161670684814,-2.266721248626709,-1.986053466796875,-1.140215516090393,2.4987220764160156,0.7242052555084229,-0.4059951603412628,1.834059238433838,0.6354107856750488,-1.389775276184082,-0.6601812243461609,-1.353948950767517,0.8311262130737305,-1.4582897424697876,-0.4451611638069153,-0.4132428467273712,1.6355915069580078,1.3006621599197388,0.814763605594635,-0.19129809737205505,-1.0884701013565063,-0.46551740169525146,-1.212315320968628,2.009697437286377,-2.053467273712158,-2.2190139293670654,-0.07887875288724899,0.9321044087409973,2.0009500980377197,2.11806058883667,1.2768266201019287,-1.487809419631958,1.973860740661621,-2.172241449356079,0.030365949496626854,-1.7120811939239502,-0.13726891577243805
6,-1.142706036567688,-1.242106318473816,-1.979811668395996,1.7666288614273071,0.8923068642616272,0.18389734625816345,-2.0300347805023193,-1.1392834186553955,-2.1909470558166504,0.439843088388443,0.7488481402397156,1.1438486576080322,-0.8834782838821411,-0.6128876209259033,-0.7843541502952576,-1.8413362503051758,0.5576567053794861,1.9407968521118164,-1.969117283821106,-0.6679442524909973,-0.9094303250312805,0.4877868592739105,-1.2765746116638184,0.4320998191833496,1.2331700325012207,-1.7251803874969482,-1.8871679306030273,-2.1968414783477783,0.972030758857727,-1.7283047437667847,1.162511944770813,1.496051549911499,-1.343940258026123,-0.9771283864974976,-0.3397931158542633,0.2733060419559479,-0.3818416893482208,-1.8439277410507202,-0.7439858913421631,0.31593891978263855,-0.5172544717788696,-1.4407689571380615,0.8924548625946045,-1.804099678993225,0.5898765325546265,-0.9824028015136719,0.16859211027622223,-0.4162464439868927,1.2223498821258545,-1.8138099908828735,-0.4141949415206909,-0.0719861164689064,-1.5128531455993652,-1.4360352754592896,-0.5265825986862183,1.905949354171753,-0.2983061671257019,0.8354741930961609,-1.1121509075164795,1.8947820663452148,0.8338266611099243,2.1355831623077393,0.9467230439186096,-0.8390251994132996,0.5265911221504211,-0.904125452041626,1.2932764291763306,0.5433566570281982,-0.48107174038887024,-1.2339067459106445,-1.9067367315292358,-0.26596754789352417,-1.952886939048767,-2.2784883975982666,-1.7443891763687134,0.5317392945289612,-1.4687132835388184,-1.8568317890167236,0.6123738884925842,0.42272278666496277,1.959662675857544,1.0656920671463013,-2.333268165588379,0.048718299716711044,1.8642494678497314,0.699492871761322,0.608260989189148,-1.158169150352478,1.4757822751998901,0.37543725967407227,-1.9193568229675293,1.6726274490356445,-2.2623517513275146,-1.9414209127426147,-1.1650878190994263,2.3939473628997803,0.6351290345191956,-0.4477163851261139,1.8174155950546265,0.584184467792511,-1.3883719444274902,-0.6418043971061707,-1.301568627357483,0.815407395362854,-1.4746900796890259,-0.382547527551651,-0.35546863079071045,1.6550242900848389,1.4954307079315186,0.7898963093757629,-0.1434677690267563,-1.0170961618423462,-0.45547544956207275,-1.1893523931503296,1.8901288509368896,-2.038374900817871,-2.2636497020721436,-0.1385001242160797,0.9071151614189148,1.8830573558807373,2.02032732963562,1.2770426273345947,-1.4847017526626587,1.9598931074142456,-2.2424466609954834,0.11874166876077652,-1.6782525777816772,-0.12738604843616486
7,-1.1425076723098755,-1.2991337776184082,-1.9766392707824707,1.858253002166748,0.8505980372428894,0.159582257270813,-2.0401344299316406,-1.122677206993103,-2.122663974761963,0.5128521919250488,0.7534276247024536,1.105472207069397,-0.7576181888580322,-0.5042806267738342,-0.759255588054657,-1.7636290788650513,0.5972515940666199,2.017019033432007,-1.995271921157837,-0.7244787216186523,-0.8796742558479309,0.4391295611858368,-1.3000612258911133,0.43857356905937195,1.210695505142212,-1.7026159763336182,-1.824737310409546,-2.2137179374694824,0.9840506911277771,-1.7169599533081055,1.2067667245864868,1.5266910791397095,-1.4578012228012085,-1.009194254875183,-0.4103599190711975,0.2386716902256012,-0.42592519521713257,-1.8409056663513184,-0.6941935420036316,0.28631797432899475,-0.5227046012878418,-1.52451491355896,0.9121474623680115,-1.835314154624939,0.627570390701294,-1.0567693710327148,0.1527174562215805,-0.37699592113494873,1.2670477628707886,-1.91498601436615,-0.3990645408630371,-0.04986291378736496,-1.5146056413650513,-1.5118179321289062,-0.5802436470985413,1.9833945035934448,-0.2561689615249634,0.905535876750946,-1.181636929512024,2.006361722946167,0.7941628694534302,2.132863759994507,0.9703004956245422,-0.7820520401000977,0.6113429665565491,-0.9118838310241699,1.2984048128128052,0.5538989305496216,-0.5173494219779968,-1.326768159866333,-1.942105770111084,-0.2968241274356842,-1.926990032196045,-2.3173720836639404,-1.7942124605178833,0.5306328535079956,-1.4429584741592407,-1.8232208490371704,0.6894457340240479,0.4208106994628906,1.8696010112762451,1.0708651542663574,-2.2836990356445312,0.05448189005255699,1.8265857696533203,0.6903344392776489,0.6305068135261536,-1.1140695810317993,1.4593361616134644,0.3806764781475067,-1.8486257791519165,1.6271443367004395,-2.2238683700561523,-1.92489755153656,-1.1415520906448364,2.4212849140167236,0.67511385679245,-0.41876140236854553,1.7946799993515015,0.6256488561630249,-1.3978431224822998,-0.6472060680389404,-1.312912106513977,0.846686065196991,-1.4609313011169434,-0.4148596525192261,-0.4035376310348511,1.6491568088531494,1.393770456314087,0.8189607262611389,-0.19137518107891083,-1.0543774366378784,-0.4632840156555176,-1.1996325254440308,1.919875979423523,-2.039950370788574,-2.193810224533081,-0.08340530097484589,0.9272765517234802,1.9237217903137207,2.0483181476593018,1.2524703741073608,-1.4901962280273438,1.9295313358306885,-2.1857211589813232,0.058288149535655975,-1.7068276405334473,-0.13388489186763763
8,-1.0819282531738281,-1.2326769828796387,-1.9546923637390137,1.790037989616394,0.8152973651885986,0.17998071014881134,-1.9112604856491089,-1.0525871515274048,-1.9973021745681763,0.4500924050807953,0.7148123383522034,1.021307110786438,-0.7562143206596375,-0.5407516360282898,-0.7066376209259033,-1.6874802112579346,0.5709853172302246,2.0583155155181885,-2.0349862575531006,-0.7357860207557678,-0.9156156182289124,0.5155665874481201,-1.3090310096740723,0.450744092464447,1.1912437677383423,-1.687624454498291,-1.8309191465377808,-2.150017738342285,0.9303363561630249,-1.8006511926651,1.186697006225586,1.4738597869873047,-1.4820932149887085,-1.0016049146652222,-0.37922751903533936,0.32083258032798767,-0.41892069578170776,-1.935156226158142,-0.7353891134262085,0.3814592659473419,-0.5209549069404602,-1.6104650497436523,0.9926417469978333,-1.9523462057113647,0.632647693157196,-1.0991239547729492,0.17386583983898163,-0.4617059528827667,1.2805424928665161,-1.9806488752365112,-0.4440760910511017,-0.04073116555809975,-1.574806809425354,-1.564697504043579,-0.5198416113853455,1.9927211999893188,-0.23273628950119019,0.8368555307388306,-1.1583986282348633,2.0027146339416504,0.822209894657135,2.167154550552368,1.0046578645706177,-0.848988950252533,0.5242966413497925,-0.9542039036750793,1.324522852897644,0.5362443327903748,-0.5294702053070068,-1.2362682819366455,-1.9343377351760864,-0.25252166390419006,-1.9054642915725708,-2.200331687927246,-1.7535799741744995,0.49037840962409973,-1.4355409145355225,-1.7347408533096313,0.5451754927635193,0.4150792062282562,1.818349003791809,0.9958662986755371,-2.157254695892334,-0.00791632104665041,1.789530873298645,0.6996159553527832,0.5713626742362976,-1.1106541156768799,1.4763846397399902,0.3506876230239868,-1.8684653043746948,1.6295793056488037,-2.206596612930298,-1.8720264434814453,-1.1387075185775757,2.362643241882324,0.6910359263420105,-0.43648475408554077,1.89152193069458,0.5843934416770935,-1.3421473503112793,-0.5882276892662048,-1.2979474067687988,0.8272704482078552,-1.48708176612854,-0.3907724916934967,-0.37109237909317017,1.6323151588439941,1.509373426437378,0.8088796734809875,-0.14416885375976562,-0.992898166179657,-0.4476945400238037,-1.1488747596740723,1.8369357585906982,-1.9611103534698486,-2.151188611984253,-0.1308424323797226,0.8526317477226257,1.8052515983581543,1.9870556592941284,1.2238143682479858,-1.3781533241271973,1.943807601928711,-2.127889394760132,0.11013853549957275,-1.5962674617767334,-0.11363521218299866
9,-1.1606061458587646,-1.3837566375732422,-2.0719826221466064,1.8838306665420532,0.8614190816879272,0.19323626160621643,-2.0065033435821533,-1.1155611276626587,-1.99474036693573,0.41135263442993164,0.6955778002738953,0.9897293448448181,-0.7933651804924011,-0.6434606313705444,-0.6710138320922852,-1.7267552614212036,0.6245177388191223,2.0552589893341064,-2.075674295425415,-0.7228842973709106,-0.8485242128372192,0.5757224559783936,-1.239536166191101,0.40270447731018066,1.2096121311187744,-1.7020777463912964,-1.8110309839248657,-2.0650713443756104,0.8934153318405151,-1.8926923274993896,1.0962638854980469,1.406040906906128,-1.4592018127441406,-1.01341712474823,-0.30478137731552124,0.4073927402496338,-0.3596675992012024,-2.084446668624878,-0.856538712978363,0.4135192632675171,-0.494592547416687,-1.675713062286377,0.9457830190658569,-1.956947684288025,0.6489037871360779,-1.1946943998336792,0.1777372658252716,-0.6136174201965332,1.2156665325164795,-1.8455640077590942,-0.47724682092666626,-0.1058274656534195,-1.483307957649231,-1.4339123964309692,-0.4636601209640503,1.8999656438827515,-0.25552380084991455,0.6689352989196777,-1.0680921077728271,1.9936050176620483,0.7973522543907166,2.101339340209961,0.8873084187507629,-0.8887388706207275,0.5289320349693298,-1.027686357498169,1.3093348741531372,0.461651086807251,-0.5263857245445251,-1.2189658880233765,-1.8831053972244263,-0.16378194093704224,-1.923825740814209,-2.035090446472168,-1.6647334098815918,0.451810747385025,-1.392643928527832,-1.6249306201934814,0.4470791816711426,0.35999083518981934,1.7486549615859985,0.9332309365272522,-2.02254319190979,-0.027164291590452194,1.7174652814865112,0.6320459246635437,0.5615648627281189,-1.1010435819625854,1.4861081838607788,0.40221747756004333,-1.7524869441986084,1.4960321187973022,-2.076874256134033,-1.7871129512786865,-0.992177426815033,2.1847171783447266,0.7087020874023438,-0.46500420570373535,1.9092330932617188,0.6176181435585022,-1.216241717338562,-0.5069587230682373,-1.1926751136779785,0.8430271148681641,-1.4085923433303833,-0.473568320274353,-0.3564436435699463,1.574360966682434,1.5374528169631958,0.7524951696395874,-0.10122979432344437,-0.8735244870185852,-0.3365035355091095,-1.114745855331421,1.7529693841934204,-1.7826454639434814,-1.9662153720855713,-0.10748381912708282,0.7262688279151917,1.6638545989990234,1.7771050930023193,1.159796118736267,-1.2956839799880981,1.7770425081253052,-1.9237529039382935,0.14152850210666656,-1.4286876916885376,-0.15233410894870758
10,-1.077965259552002,-1.1364682912826538,-1.8208661079406738,1.60752272605896,0.8427587747573853,0.1533464938402176,-1.8939566612243652,-1.0822525024414062,-2.1127896308898926,0.4311108887195587,0.7163225412368774,1.0881500244140625,-0.8293419480323792,-0.5742385387420654,-0.7346013188362122,-1.7613577842712402,0.5820422768592834,1.9604418277740479,-2.0168330669403076,-0.6532379388809204,-0.943996250629425,0.4718383550643921,-1.3040169477462769,0.4439614713191986,1.2532881498336792,-1.7847245931625366,-1.9477503299713135,-2.2509217262268066,0.9633361101150513,-1.7233349084854126,1.1792539358139038,1.5717616081237793,-1.3279707431793213,-0.9920077919960022,-0.327333003282547,0.2661484479904175,-0.39474305510520935,-1.8651729822158813,-0.7582284808158875,0.2852315604686737,-0.5190831422805786,-1.410170078277588,0.8773897886276245,-1.7879092693328857,0.6172932982444763,-1.0161405801773071,0.16899725794792175,-0.40408506989479065,1.3069168329238892,-1.9637019634246826,-0.43340063095092773,-0.10865558683872223,-1.6149744987487793,-1.5377544164657593,-0.5835939645767212,2.011617422103882,-0.30554160475730896,0.8558170199394226,-1.1214582920074463,1.934211015701294,0.8693495988845825,2.204625368118286,0.9776200652122498,-0.8570790886878967,0.5363128781318665,-0.928959310054779,1.3270844221115112,0.5838346481323242,-0.496552437543869,-1.263301134109497,-1.9819303750991821,-0.28424760699272156,-1.9246495962142944,-2.2814927101135254,-1.6967366933822632,0.5318748354911804,-1.4271255731582642,-1.8311938047409058,0.6240994334220886,0.4131374955177307,1.974816918373108,1.0826239585876465,-2.345977306365967,0.09949138760566711,1.8585641384124756,0.7009034156799316,0.6261851191520691,-1.1715813875198364,1.4894568920135498,0.3819273114204407,-1.9834107160568237,1.7136210203170776,-2.293940544128418,-2.051604986190796,-1.1861282587051392,2.453446865081787,0.6314576268196106,-0.47609665989875793,1.7933672666549683,0.6163241267204285,-1.3920565843582153,-0.615524172782898,-1.2727380990982056,0.7822512984275818,-1.502553939819336,-0.38974544405937195,-0.3816700875759125,1.666046142578125,1.4749529361724854,0.7720900177955627,-0.14960883557796478,-0.9927713871002197,-0.46533119678497314,-1.188306212425232,1.8461730480194092,-2.0058913230895996,-2.205179214477539,-0.10217425227165222,0.883319079875946,1.903077244758606,1.9785163402557373,1.2470837831497192,-1.486114501953125,1.9468101263046265,-2.222431182861328,0.10774054378271103,-1.6777745485305786,-0.13251210749149323
