,euclidian,cosine
0,0.32262206249786735,0.003630015114027496
1,0.6509788211297163,0.0030433005558780923
2,0.4173431068424534,0.0018738118995205166
3,0.30277016237207527,0.002968891319123368
4,0.4157896967617513,0.002008379373661051
5,0.14338001182675994,0.0012735860310706393
6,0.12841589459151986,0.0018183336821706586
7,0.1408529736956164,0.0015481586195812413
8,0.2373028535886393,0.001516950215338042
9,0.09920992166594915,0.001573148920473777
10,0.12784373452256076,0.0014996100718720484
11,0.2788094241204293,0.0014769571498003398
12,0.15954279319886322,0.0019195832037590677
13,0.13722420072159655,0.002246884811108907
14,0.2275564546489806,0.0024346817364671036
15,0.25502952290316083,0.0016603389449062478
16,0.1696231213874735,0.0018704279387528056
17,0.1214785390291183,0.0018428226204767473
18,0.13087392594811592,0.0022956354108958354
19,0.12082833398376205,0.0021330711604253816
20,0.11298019210429681,0.0014276796105319178
21,0.09991975424085799,0.001686078489874454
22,0.09879519563793618,0.0016547576698930921
23,0.15651346078444114,0.0014619808152617209
24,0.3247904632655226,0.0012108308680615076
25,0.17635612106601953,0.0014501012422118986
26,0.2382839301588222,0.0013293653004585737
27,0.1322529327836588,0.001259312517829625
28,0.19956404771969916,0.0013422784531755827
29,0.10639331535319961,0.0012654218280726548
30,0.12176843441098956,0.0012612331154401302
31,0.09407659151502487,0.001556430526655106
32,0.45823161782411326,0.0019833363251871017
33,0.5980124060564836,0.0015443859837671603
34,0.49939949463528643,0.006895364883452659
35,0.6637079614952865,0.006355456205683452
36,0.6752130299670726,0.001723289337673739
37,0.4345760985946901,0.0017294400403445875
38,0.36264527670112323,0.0014746573117836448
39,0.16355061075483235,0.0018940579164989924
40,0.25805239580589906,0.0018935264418056263
41,0.4730023421380482,0.0019632742888860966
42,0.1361805875323788,0.001672134159915628
43,0.33386575568250626,0.0021429491996052263
44,0.1250466707994987,0.0025430515944538934
45,0.17740664047367866,0.003374771544685129
46,0.7576988199842855,0.5045414986842369
47,0.3258927450273128,0.4912782722671869
48,0.25493891584707745,0.10187578371407224
