,euclidian,cosine
0,0.7876875556379896,0.0007848267954628785
1,1.696581283712286,0.004162335674225415
2,1.0619575321976595,0.0021886654445999465
3,0.938167615371549,0.0017171893110976555
4,0.9863016221547914,0.002065965405455672
5,0.6293453846079551,0.0008393304897438281
6,0.7989958353327505,0.0014291230423228996
7,0.9332309567452475,0.0014368478816773056
8,1.4945431868070884,0.004185863445913429
9,0.4301225842800201,0.0004026540503696552
10,0.6799193289347207,0.0008276770006475642
11,0.4899972674875281,0.00037265871876590584
12,0.8706644671343381,0.001533464159608644
13,1.306874313419818,0.0032918271824189382
14,1.3302401156210781,0.0037960698477930155
15,1.6730099010445578,0.005308540167244691
16,0.9737346378985211,0.002035069372769538
17,1.1008618208656,0.0026144227003594978
18,0.802086785526219,0.0013574929108770561
19,0.9885566229515041,0.002054834235834857
20,0.9120605550887243,0.0013707182871020018
21,0.8739919349780626,0.0015602727067632882
22,1.9677894412086367,0.007353025612324426
23,1.270916434931633,0.0035063776819720394
24,0.43075988480549765,0.00040331825461170645
25,1.1032277524108953,0.002518902858535843
26,1.0169916069162312,0.002190290425332031
27,1.0456708189721486,0.0016945446381947393
28,0.5998665077275964,0.0006059419366145624
