,euclidian,cosine
0,2.9424464767766665,0.14213595091219722
1,3.6927468402328603,0.21309650226186294
2,1.3679852190738742,0.029539307652271862
3,0.8390906351328092,0.011724809740313202
4,0.990980888174819,0.01656732344133105
5,1.1881845361857493,0.022508197502222993
6,1.613328545219688,0.04203422494186482
7,2.086115482982683,0.06648250923725896
8,4.1529967938553,0.2601034415968956
9,1.3303078333163307,0.027632125867255053
10,0.6840890831998208,0.007498100037816147
11,0.8442422578195586,0.011676218759563706
12,0.7541429277646374,0.009203965079748522
13,0.6966365697494948,0.00782475459703691
14,1.670079251337461,0.04463464414272533
15,2.898642382370073,0.13209262180314396
16,1.50808691850605,0.03602388974144788
17,1.2436145603733297,0.025612530299661596
18,1.6137991381464214,0.042621662592810194
19,2.256098315936435,0.08079422283485116
20,2.137035603957242,0.07259445186297364
21,2.64030915317329,0.10458879177331826
22,4.056619738897862,0.24895380055495997
23,1.3978383906487526,0.032045012427263986
24,0.6873314491341854,0.007889519221445873
25,1.4641111928936252,0.03602002928831061
26,1.5911836995783455,0.04258768331351681
27,2.6798609456503524,0.1108664079023629
28,3.1426808388936753,0.14065255878872385
