,euclidian,cosine
0,2.7619448972621354,0.01231966802104456
1,2.9390338495563224,0.013266045084294076
2,1.58016384875587,0.004389966929237987
3,1.9272025213862887,0.005375979343852699
4,1.5808192007328667,0.0041675585206431
5,1.9115383073174157,0.0059676606011132005
6,2.15225249402267,0.007606596119218212
7,2.4828072400459553,0.009968647497021421
8,3.0558334475984217,0.01493427346583498
9,1.9231377531191776,0.006213489467024713
10,1.7945111329381707,0.005513718314275939
11,1.783516738296627,0.005766190204128496
12,1.9634050755101558,0.006676306264644438
13,2.15224966989096,0.008643119395167709
14,2.361938723185107,0.009149383830698632
15,2.8422347676881814,0.012645586235494388
16,1.6424890098741516,0.0045081865297137425
17,2.086143373263184,0.007485740721997147
18,1.6938966537147782,0.0049576682912788606
19,1.83232711457886,0.005755974835550792
20,1.9418552715315411,0.006110708581087754
21,2.4994440810039915,0.010417623213268112
22,3.0417989852332172,0.015040978509316072
23,1.943917902761676,0.006412712669521925
24,2.1737111249053624,0.008476488264813065
25,1.9786457840320324,0.006852904069590382
26,2.2212519824536807,0.00947203479767511
27,1.662841237350223,0.004743751391185991
28,1.9449956800128945,0.004618859453404567
29,2.4752928839353805,0.00814575095773229
